protocol,platform,platform_type,distance_km,noise_factor,run,transmission,effective_qubits,sifted_length,raw_key_rate,qber,secure_key_rate,single_qubit_fidelity,two_qubit_fidelity,T1,T2
Six-State,ionq_aria,trapped_ion,10,1.5,3,0.6309573444801932,315,175,0.35,0.23973454420225682,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,1.5,4,0.6309573444801932,315,161,0.322,0.06694042655519798,0.07094249570452425,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,1.5,5,0.6309573444801932,315,168,0.336,0.191940426555198,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,1.5,6,0.6309573444801932,315,163,0.326,0.06694042655519798,0.07182376894308977,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,1.5,7,0.6309573444801932,315,157,0.314,0.07110709322186465,0.05837526937125505,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,1.5,8,0.6309573444801932,315,171,0.342,0.18091101479049213,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,1.5,9,0.6309573444801932,315,178,0.356,0.12208748537872739,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,0,0.6309573444801932,315,164,0.328,0.19219042655519797,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,1,0.6309573444801932,315,166,0.332,0.12969042655519797,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,2,0.6309573444801932,315,146,0.292,0.21897614084091224,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,3,0.6309573444801932,315,175,0.35,0.2399845442022568,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,4,0.6309573444801932,315,165,0.33,0.44219042655519797,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,5,0.6309573444801932,315,179,0.358,0.1811610147904921,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,6,0.6309573444801932,315,164,0.328,0.25469042655519797,0.0,0.9995,0.987,10000,1000
